created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Apr 30 11:15:41 +0000 2024;1785266770540159447;"Kucing kuuuuu 😆😆🐈‍⬛🐈‍⬛🐈‍⬛ https://t.co/zONG29xiHy";0;0;0;0;in;1533984212587384832;1785266770540159447;pokachuw;https://twitter.com/pokachuw/status/1785266770540159447
Tue Apr 30 11:15:36 +0000 2024;1785266750382281169;"@unairmenfezt KUCING LEGEND PENJAGA PINTU KANTIN B OF COURSEEEEEEE sekarang dia punya anak btw gaisss 🥹🥹 https://t.co/KBfBTkdrTW";0;0;0;0;in;1228717903442169856;1785266403857346992;919archive;https://twitter.com/919archive/status/1785266750382281169
Tue Apr 30 11:15:35 +0000 2024;1785266744904527886;"@cilmoll SALAH NAJAAA nyang btul kucing";0;1;0;0;in;771959311744528384;1785264105433289060;JAEMINPUBG;https://twitter.com/JAEMINPUBG/status/1785266744904527886
Tue Apr 30 11:15:30 +0000 2024;1785266725333905567;"@floufrubi penasaran bgt walaupun udh milih web tetep penasaran berasa beli kucing dalam karung 😭";0;0;0;0;in;1350128516314984449;1785264962828681470;4kum4nus1a;https://twitter.com/4kum4nus1a/status/1785266725333905567
Tue Apr 30 11:15:30 +0000 2024;1785266723236745286;"@risolmayzo kucing kamu usianya berapa?";0;1;0;0;in;1720066848522473472;1785194578624352732;lesyeuxderuna;https://twitter.com/lesyeuxderuna/status/1785266723236745286
Tue Apr 30 11:14:56 +0000 2024;1785266582425665776;"@penganten_sunat ihh asliii langsung makin pusing kepalaku. curiga bukan tai kucing 😭🥴";0;1;0;0;in;100766651;1785259355040002424;casiaza;https://twitter.com/casiaza/status/1785266582425665776
Tue Apr 30 11:14:55 +0000 2024;1785266577107284136;"@youghurts Eh iya ya bener juga, kucing yg ini spesial berarti";0;0;0;0;in;4087565174;1785263012934484406;hiranamiyamoto;https://twitter.com/hiranamiyamoto/status/1785266577107284136
Tue Apr 30 11:14:51 +0000 2024;1785266562339102960;"@lauvnew ya dia mana ngerti juga ra kalo kitty itu kucing 😭";0;0;0;0;in;1202819010741460992;1785258411049058756;weirdxside;https://twitter.com/weirdxside/status/1785266562339102960
Tue Apr 30 11:14:48 +0000 2024;1785266546635649209;"@hymonzilus @Malangraya_info ciri khas kah😅";0;1;0;0;in;954898707383689216;1785000468693049615;trepiscat;https://twitter.com/trepiscat/status/1785266546635649209
Tue Apr 30 11:14:42 +0000 2024;1785266522572935266;"Nih orang dikasih tau tentang manfaat steril buat kucing, dikasih tau soal kucing yang udah over populasi bahkan sampe ditahap dianggap sebagai hama dan mau dimusnahin malah bebal banget anjirr, paling benci gw kalo ada orang yang kaya gini https://t.co/HAc7p9UTjR";0;0;0;0;in;1194869135143866369;1785266522572935266;sasaaskr;https://twitter.com/sasaaskr/status/1785266522572935266
Tue Apr 30 11:14:34 +0000 2024;1785266490465538094;"@supra_girlfie anw ak salpok sma kucing oyen dsnaaa hwhwhw";0;1;0;0;in;1636381154915008518;1785257113230655790;saturnbercincin;https://twitter.com/saturnbercincin/status/1785266490465538094
Tue Apr 30 11:14:18 +0000 2024;1785266422400295380;"@kochengfs Sampe kelas 2 SMP harus pisah karna dia rip huhu, memutuskan buat gakan pernah mau piara karna sesakit hati itu coyyy eh pas kelas 2 SMA punya ade pulang2 malah bawa kucing hihhh 😭😭😭😭 dan ini bocahnya sampe sekarang wkwk https://t.co/62p22ksLMN";0;0;0;0;in;249611388;1785142127007302076;yessyrosyadi;https://twitter.com/yessyrosyadi/status/1785266422400295380
Tue Apr 30 11:14:14 +0000 2024;1785266407279854075;"@niwseir @beacukaiRI @prastow @ItjenKemenkeu anyways temen - temen, yang mau bantu donasi kucing jalanan, bisa klik di tweet di bawah, nanti ada akses link ke kitabisa, thank you semuanya  https://t.co/SEijnAESeW";0;0;0;0;in;1358395715278364673;1784829681570828724;erenyuh;https://twitter.com/erenyuh/status/1785266407279854075
Tue Apr 30 11:14:13 +0000 2024;1785266401042915368;"Temen2ku udah pada nikah + sukses sedangkan aku masih main kucing + nonton anime 😭😭😭😭😭 https://t.co/6LoieVWjS7";0;0;0;0;in;1381865555062259716;1785266381279375572;abangdaiki;https://twitter.com/abangdaiki/status/1785266401042915368
Tue Apr 30 11:14:08 +0000 2024;1785266379958149601;"kucingku muntah berkali² 2 hari ini gaenak sma anak kosan lain yg gasuka kucing :"( madu sma air anget manjur ga ya, huhuu";0;1;0;0;in;878304492495577088;1785266379958149601;yansnoojie;https://twitter.com/yansnoojie/status/1785266379958149601
Tue Apr 30 11:14:05 +0000 2024;1785266367861772322;"@convomf Tai kucing kalo gak sengaja kemakan sedikit juga tetep tai kucing yg kemakan 😩";0;0;0;0;in;3238863284;1785214569771897301;munggareal;https://twitter.com/munggareal/status/1785266367861772322
Tue Apr 30 11:13:58 +0000 2024;1785266339831239017;"@KarinaIsWitched Kucing yang kiri sukanya makan apa teh";0;0;0;0;in;2757363009;1784594444832088307;JooIsWitched;https://twitter.com/JooIsWitched/status/1785266339831239017
Tue Apr 30 11:13:53 +0000 2024;1785266316364181891;"kenapa kucing semakin jelek semakin lucu ancrit";0;0;0;0;in;1366358258097614851;1785266316364181891;tjm_j;https://twitter.com/tjm_j/status/1785266316364181891
Tue Apr 30 11:13:43 +0000 2024;1785266275738157306;"@nopidny1 @pelordantelmi anyways, yang mau bantu donasi kucing jalanan, aku udah drop linknya yaaa di tweet di bawah ini https://t.co/SEijnAESeW";0;0;0;0;in;1358395715278364673;1784933980007280659;erenyuh;https://twitter.com/erenyuh/status/1785266275738157306
Tue Apr 30 11:13:31 +0000 2024;1785266225976873112;"demi apa nama dog dk si coco kaya kucing gue 😆";0;0;0;0;in;1474053965243305986;1785266225976873112;hoshimatcha;https://twitter.com/hoshimatcha/status/1785266225976873112
Tue Apr 30 11:13:25 +0000 2024;1785266199766749393;"Tiba² kepikiran jangan² wonwoo challenge yg kucing jalan diatas sungai han beku itu sama keria🤡🤡";0;0;0;0;in;1129169316207718401;1785266199766749393;cktmdfls;https://twitter.com/cktmdfls/status/1785266199766749393
Tue Apr 30 11:13:22 +0000 2024;1785266188446220761;"@kochengfs Kaya kucing si vittaaa @lannyspt";0;0;0;0;in;129406936;1785128053313786006;tiffanioktfsptr;https://twitter.com/tiffanioktfsptr/status/1785266188446220761
Tue Apr 30 11:13:19 +0000 2024;1785266176060441021;"@REinstallife @kochengfs Wahh kirain pake obat khusus jamur/scabies gitu. Aku di rmh cm pake virgin olive oil dr pas dia jamuran smpe pernah berdarah kn karena digarukin terus sama dia. Kering tuh pas udh dikasih itu. Aku malah mandiin dia lebih sering 😂 cm pake shampoo kucing biasa bukan yg buat jamur https://t.co/47vUHmHMmu";0;1;0;0;in;350814613;1785189734576513056;Andini_indra;https://twitter.com/Andini_indra/status/1785266176060441021
Tue Apr 30 11:13:18 +0000 2024;1785266171325084155;"Gambar kucing sm anjin666 keknya seru";0;0;0;1;in;1519515431429582849;1785266171325084155;artworkbyery;https://twitter.com/artworkbyery/status/1785266171325084155
Tue Apr 30 11:13:13 +0000 2024;1785266149938340156;"@krougee anyways, yang mau bantu donasi untuk kucing jalanan, minta tolong untuk dibantu yaaa.. https://t.co/SEijnAESeW";0;0;0;1;in;1358395715278364673;1784913197910327707;erenyuh;https://twitter.com/erenyuh/status/1785266149938340156
Tue Apr 30 11:13:12 +0000 2024;1785266146926858721;"@zaynesbride WKWKWKWK sekali kucing semua tetep kucing ya";0;0;0;1;in;1557431365263847424;1785157779038093460;rimuriasea;https://twitter.com/rimuriasea/status/1785266146926858721
Tue Apr 30 11:13:12 +0000 2024;1785266145991504051;"Para kucing bogel dan babunya https://t.co/s2odA0kRu9";0;0;0;1;in;1272753005637496832;1785266145991504051;samidongyi;https://twitter.com/samidongyi/status/1785266145991504051
Tue Apr 30 11:13:07 +0000 2024;1785266125800120540;"@kochengfs emng kucing kaya gini tu susah gemuk ya? ini perawakan nya mirip kucing gw si max. tapi kalo di gendong beraaatt bgt🥲";0;0;0;0;in;1301044559477051392;1785262749498658937;dhitoology;https://twitter.com/dhitoology/status/1785266125800120540
Tue Apr 30 11:12:58 +0000 2024;1785266088537997672;"Itu cara dia kalo sm Uwon ngelucu emg beda gitu yah sm yg lain suka ngelawak lucu hebat dan Uwon akan bahagia ketawa suara kucing lembut dan dia juga jadi bahagia haha….. apa ini cinta";0;0;0;1;in;1671171124372336644;1785266088537997672;fadesummers;https://twitter.com/fadesummers/status/1785266088537997672
Tue Apr 30 11:12:58 +0000 2024;1785266087522906460;"ada gasih kucing yang ga berak";0;0;0;0;in;1157239532116307968;1785266087522906460;puduje;https://twitter.com/puduje/status/1785266087522906460
Tue Apr 30 11:12:53 +0000 2024;1785266067193147518;"@kochengfs Kenapa ada aja orang ngerawat kucing karena gud luking sih aghhh,takutnya nanti kalo induknya udah jelek juga ikut dibuang,tetanggaku ada pelihara kucing cuma buat pajangan,kalo saudara datang lngsung dbawa dokter,tpi kalo dah pada pulang makan aja gak dikasih sampe kurus jamuran";0;1;0;0;in;1674306169379393536;1785241814116806901;chwelissa__;https://twitter.com/chwelissa__/status/1785266067193147518
Tue Apr 30 11:12:49 +0000 2024;1785266047681228900;"@xxxaryadi @medyrenaldy_ anyways, yang mau bantu donasi kucing, dimari ya teman teman, thank u ... https://t.co/SEijnAESeW";0;0;0;0;in;1358395715278364673;1785204421879824738;erenyuh;https://twitter.com/erenyuh/status/1785266047681228900
Tue Apr 30 11:12:46 +0000 2024;1785266035635220552;"@lykngo IH KOK GITU KUCING SHAMMING";0;0;0;0;in;2588389898;1783840496504488014;shanbipn;https://twitter.com/shanbipn/status/1785266035635220552
Tue Apr 30 11:12:37 +0000 2024;1785265999534842040;"Bagusnya mama dia 😭 walaupun kucing gila talak tu anak dia, dia tak bagi gini getback dgn kucing tak guna tu  #wanitasyurga";0;1;1;2;in;157839587;1785265999534842040;azma_wani;https://twitter.com/azma_wani/status/1785265999534842040
Tue Apr 30 11:12:35 +0000 2024;1785265989430673830;"@viachandesu mirip amaat sm kucing aku yang duluu https://t.co/5UBdRea2EH";0;0;0;0;in;1364153409348141056;1785261660649017349;kekasihkartein;https://twitter.com/kekasihkartein/status/1785265989430673830
Tue Apr 30 11:12:34 +0000 2024;1785265985098063910;"Kerja nya asyik nak bergaduh je kucing dia ni.   Tak jumpa lagi Leo baka Bengal ni.   Dengan gedabak nye. Panjang. Kuat. Sikit lagi nak sama level dengan rimo akor";0;0;0;1;in;155263725;1785265985098063910;AronOsman;https://twitter.com/AronOsman/status/1785265985098063910
Tue Apr 30 11:12:20 +0000 2024;1785265928273564103;"Pny kucing drama semua deh heran";0;0;0;0;in;1641946991696703489;1785265928273564103;itsmysmeraldo;https://twitter.com/itsmysmeraldo/status/1785265928273564103
Tue Apr 30 11:12:09 +0000 2024;1785265880760557805;"@ganeca__ Kaya ganti kalung kucing";0;1;0;0;in;1335773198126706690;1784975769909014629;cookiessae;https://twitter.com/cookiessae/status/1785265880760557805
Tue Apr 30 11:12:05 +0000 2024;1785265862968287623;"@s4ltycigs Pernah jadi jugak waktu tu kira sengkek ah dari sebelum masuk kedai kucing tu mengiau dah keluar kedai aku kasi DIA BAU JE AHJSHSJSHSHSHSHSHVS";0;0;0;0;in;443818073;1785107058725109960;frshazmi;https://twitter.com/frshazmi/status/1785265862968287623
Tue Apr 30 11:11:59 +0000 2024;1785265840453210388;"@kochengfs Kelas 2 SD seneng bgt main kerumah tetangga yg ada kucingnya, berujung pas kucing nya itu lahiran d kasih lah anaknya wkwkw";0;1;0;0;in;249611388;1785142127007302076;yessyrosyadi;https://twitter.com/yessyrosyadi/status/1785265840453210388
Tue Apr 30 11:11:44 +0000 2024;1785265778423738807;"@iIIussionss Ko kucing goyang goyang, itu yg sering ada di toko emas";0;0;0;0;in;753275327980253184;1757757415024680988;naachimon;https://twitter.com/naachimon/status/1785265778423738807
Tue Apr 30 11:11:44 +0000 2024;1785265777618321893;"@SedihPatrick Iih lah kada kucing aja ada oyennya iwak jua lah";0;0;0;0;in;1962511142;1785241447102578836;22_afriadi;https://twitter.com/22_afriadi/status/1785265777618321893
Tue Apr 30 11:11:39 +0000 2024;1785265756961374418;"kucing taik pdhl dah w elus elus dengan sepenuh hati malah digigit 🖕🏻🖕🏻🖕🏻";0;0;0;0;in;781176875565494273;1785265756961374418;feldspair;https://twitter.com/feldspair/status/1785265756961374418
Tue Apr 30 11:11:35 +0000 2024;1785265740268065080;"@SilvaUkhty Bales,mandi kucing ..Mau?";0;0;0;0;in;1696737931141185536;1785144669024014583;YunanYunan80019;https://twitter.com/YunanYunan80019/status/1785265740268065080
Tue Apr 30 11:11:34 +0000 2024;1785265736694534592;"Kayaknya bakal sama kayak yang sebelum sebelumnya lagi ya?  Jadi gaada bedanya dong...";0;1;0;6;in;1384802358538883073;1785265736694534592;airin_kp;https://twitter.com/airin_kp/status/1785265736694534592
Tue Apr 30 11:11:25 +0000 2024;1785265696357929367;"@LeeA_Rhyu @wattpadmenfess_ Agak angst dikittt Typo ya ampun😭😭";0;0;0;0;in;1721754205;1785238915697566132;galakyegak;https://twitter.com/galakyegak/status/1785265696357929367
Tue Apr 30 11:11:23 +0000 2024;1785265688925597912;"@smb_arsm HAHAHA kannn!   comelnya kucing andaaa, ada seja kes 😆😆";0;1;0;0;in;1569153248753500161;1785260956685398369;erlixxxxxxxxxx;https://twitter.com/erlixxxxxxxxxx/status/1785265688925597912
Tue Apr 30 11:11:15 +0000 2024;1785265654784037299;"@kimhoanbin Kucing aja sih untuk sekarang biw. Ada mocil, ginuk, nino, chito, gengen, nako. Nah nako kemarin habis lahir 3 biji belum dikasih nama. Kalau kucing jalan yg suka dikasih makan depan rumah ada cemong, ulin, renta, item, sapi 😃😃😃😃";0;1;0;0;in;950761085744721920;1785253210418221219;suketnct;https://twitter.com/suketnct/status/1785265654784037299
Tue Apr 30 11:11:10 +0000 2024;1785265634697429230;"HEH KUCING";0;1;0;0;in;1351559642476736512;1785265634697429230;piilkapouw;https://twitter.com/piilkapouw/status/1785265634697429230
Tue Apr 30 11:11:06 +0000 2024;1785265617882521862;"@kochengfs Gimana rasanya ya kucing kalo tau dia "dibuang" karna cacingan ? 🥲";0;1;0;0;in;1670749814378885121;1785241814116806901;babymoon0797;https://twitter.com/babymoon0797/status/1785265617882521862
Tue Apr 30 11:10:57 +0000 2024;1785265579118756252;"@ImaIsBack Redaksinya kurleb...."ngubur orang kok kaya ngubur kucing"...";0;0;1;0;in;986467168580616193;1785178779482275969;PineksoRoyi1;https://twitter.com/PineksoRoyi1/status/1785265579118756252
Tue Apr 30 11:10:55 +0000 2024;1785265570075873578;"@LeeA_Rhyu @wattpadmenfess_ Mas esa nih gak cool kak, anget" kuku dia...  Dan alhamdulillah nya agak anget dikiiiitttt😭 ntar kalau si nenek udah di slepet sama duo babi kayak nya berubah genre jadi komedi😭😭😭😭";0;1;0;0;in;1721754205;1785238915697566132;galakyegak;https://twitter.com/galakyegak/status/1785265570075873578
Tue Apr 30 11:10:47 +0000 2024;1785265537142165819;"@hiranamiyamoto Tumben bgt bgtt, bahkan pas mansuang keknya dia gak sampe post kucing putih itu kan";0;1;0;0;in;2265115681;1785263012934484406;youghurts;https://twitter.com/youghurts/status/1785265537142165819
Tue Apr 30 11:10:40 +0000 2024;1785265508750893286;"@bullyangbee Yg gaya kucing askksks";0;0;0;0;in;1457527088760512513;1785238067860902208;JAS52212870;https://twitter.com/JAS52212870/status/1785265508750893286
Tue Apr 30 11:10:18 +0000 2024;1785265417679982723;"Eh cieeeeeee ketemu idola, curiga bikin challenge kucing sama dia https://t.co/kohXmnJdeO";0;0;0;0;in;924516350403395584;1785265417679982723;cheolwoopi;https://twitter.com/cheolwoopi/status/1785265417679982723
Tue Apr 30 11:10:09 +0000 2024;1785265380061299066;"@firefisst KOK BISA DAPAT KUCING HITAM?!?!?!? 😭😭😭😭";0;0;0;0;in;1513022132292562944;1784931313163907156;secretssan;https://twitter.com/secretssan/status/1785265380061299066
Tue Apr 30 11:10:08 +0000 2024;1785265375179145716;"a: emoh nyuci aku, bau banget ag sumpah. bukan kaya tai kucing k: tai orang gila paling a: aduhhh, bisa jadi ag, hahaha k: hahahaha, duhh a: wes yo tak buang ae yo? k: jangan, jancok! bikin aku misuh ag, hahaha. KOK BISA YA ADA MANUSIA KAYA GINI? YA ALLAAAHH a: yo piye, ngelu aku";0;1;0;0;in;100766651;1785259355040002424;casiaza;https://twitter.com/casiaza/status/1785265375179145716
Tue Apr 30 11:10:06 +0000 2024;1785265367851610563;"a: halo, assalamu'alaikum k: wa'alaikumussalam a: jancok sepatuku nginjek tai kucing, piye ikiii k: lho jancok kok bisaaa? a: (cerita panjang lebar) k: heh di sana ngga ada pasir ta? atau keran gitu, cucien duluuu a: emoh aku emoohh. tak buang ae yooo? duuhh k: jancok heh jangan! https://t.co/NRQGCyeObt";0;1;0;0;in;100766651;1785259355040002424;casiaza;https://twitter.com/casiaza/status/1785265367851610563
Tue Apr 30 11:09:59 +0000 2024;1785265334641107448;"Maaf nu aku sempet ketawain ai magnetic itu😢";0;0;0;0;in;1398588495585693697;1785265334641107448;evercatto;https://twitter.com/evercatto/status/1785265334641107448
Tue Apr 30 11:09:58 +0000 2024;1785265334196556065;"Karena satu tim 7 orang, jadi perannya gini  Peran:  1. Gajah (King) 2. Singa 3. Harimau 4. Serigala 5. Rubah 6. Kucing 7. Tikus  Urutan Hirarki: Gajah &gt  Singa &gt  Harimau &gt  Serigala &gt  Rubah &gt  Kucing &gt  Tikus";0;1;0;0;in;1518438611863040000;1784957906712170776;harrwto;https://twitter.com/harrwto/status/1785265334196556065
Tue Apr 30 11:09:52 +0000 2024;1785265308917473507;"Tomoro coffee seasem apa sih penasaran";0;0;0;0;in;1658645190540947456;1785265308917473507;diarikcgfoster;https://twitter.com/diarikcgfoster/status/1785265308917473507
Tue Apr 30 11:09:51 +0000 2024;1785265303867605199;"@virxwr @kochengfs Itu kan kucing neng cntk 😁";0;0;0;0;in;1762635941834104832;1785113495320867203;farozz99;https://twitter.com/farozz99/status/1785265303867605199
Tue Apr 30 11:09:43 +0000 2024;1785265270996848808;"Kucing ini berwajah spt mantanku";0;0;0;0;in;1764212878368985088;1785265270996848808;endovrphine;https://twitter.com/endovrphine/status/1785265270996848808
Tue Apr 30 11:09:35 +0000 2024;1785265235605217749;"@SATANGgaze bulan depan dd kasih makan sampe jadi kucing gembrot";0;0;0;0;in;729193071922032640;1785116381102666133;FOURTHgaze;https://twitter.com/FOURTHgaze/status/1785265235605217749
Tue Apr 30 11:09:06 +0000 2024;1785265116247892333;"@youghurts Iyaa kan, kayak gak biasanya postingan kucing muncul dari kemarin 😭";0;1;0;0;in;4087565174;1785263012934484406;hiranamiyamoto;https://twitter.com/hiranamiyamoto/status/1785265116247892333
Tue Apr 30 11:08:58 +0000 2024;1785265082018288044;"WKWKWKWK REALLL ANJAY.. dah besok fokus maen kucing aja udah. 🫠☝🏻";0;1;0;0;in;196870183;1785265082018288044;Effervezcent;https://twitter.com/Effervezcent/status/1785265082018288044
Tue Apr 30 11:08:42 +0000 2024;1785265011625238828;"kucing bloon https://t.co/SiTUFw2XcH";0;2;0;0;in;1293963870839611392;1785265011625238828;vscapegoat;https://twitter.com/vscapegoat/status/1785265011625238828
Tue Apr 30 11:08:41 +0000 2024;1785265010476016007;"@aracheron sebelum ereksi, pas udh ereksi bs smpe 20";0;0;0;1;in;2995984332;1785261364942151697;DEMIAPELU;https://twitter.com/DEMIAPELU/status/1785265010476016007
Tue Apr 30 11:08:27 +0000 2024;1785264951340495297;"@qyyeng HALO YEYEEE!!! hari ini ketemu kucing ngga? :]";0;1;0;0;in;1375017950868959232;1785243114103562539;partaiscara;https://twitter.com/partaiscara/status/1785264951340495297
Tue Apr 30 11:08:27 +0000 2024;1785264949373329568;"@_twtx lek kucing dibasmi kabeh isok2 nnti malah byk tikus yg berkeliaran lho sma hama2 lain yg biasanya diburu kucing bkln muncul. kok iso gk mikir😑🤨";0;1;0;1;in;2264139632;1785263538136830358;ehy_twt;https://twitter.com/ehy_twt/status/1785264949373329568
Tue Apr 30 11:08:09 +0000 2024;1785264876472226112;"Tetangga aku bawa kucing ke atas. Terus kucingnya ngeong. Tapi gak dikasih makan(?)";0;0;0;0;in;1362074062717997071;1785264876472226112;yahellouh;https://twitter.com/yahellouh/status/1785264876472226112
Tue Apr 30 11:07:49 +0000 2024;1785264790803562804;"@txtdrjkt Wkwk herbud one on one sama siapapun kalah keknya 🤣🤣🤣";0;0;0;0;in;463788635;1785181750664261758;buletbuletkecil;https://twitter.com/buletbuletkecil/status/1785264790803562804
Tue Apr 30 11:07:47 +0000 2024;1785264784839233567;"@turnedcrimson Setujuu gakkk kucing hewann paling lucuuu seduniaaa??!";0;0;0;0;in;1688918992130617344;1785240036843438368;woonajournal;https://twitter.com/woonajournal/status/1785264784839233567
Tue Apr 30 11:07:44 +0000 2024;1785264771228639704;"@ManjitSinghG5 Kalau kena manusia, dah keluar berita dah. Tapi tula yg kena kucing je..";0;1;0;1;in;3467852953;1785262133749620978;samantha_cavill;https://twitter.com/samantha_cavill/status/1785264771228639704
Tue Apr 30 11:07:40 +0000 2024;1785264751578403013;"Pinter, mudah bergaul, suka kucing, suka anak kecil";0;0;0;0;in;1547415216086200320;1785264751578403013;issayanggkamu;https://twitter.com/issayanggkamu/status/1785264751578403013
Tue Apr 30 11:07:37 +0000 2024;1785264740446711977;"kucing aku meninggal 😭 innalillahi..";1;0;0;0;in;1305456892513144833;1785264740446711977;fairyssaturn;https://twitter.com/fairyssaturn/status/1785264740446711977
Tue Apr 30 11:07:29 +0000 2024;1785264709337509954;"@hypmetalkid @Widino Polanya selalu sama beacuk ada masalah Prastowo pasangan badan abis itu bu sri muncul tadaaaaaa masalah "seakan selesai"";0;0;0;0;in;160231684;1785156435392987624;faezalihsan;https://twitter.com/faezalihsan/status/1785264709337509954
Tue Apr 30 11:07:29 +0000 2024;1785264707525640590;"@jaesixs2 @lesyeuxdeikeuri @jjhoneyss @undipmenfess NGAKAK SAMA BIONYA 😭 that IBU PERI 😭🫵 tai kucing 🥲";0;0;0;0;in;1502814993376456709;1785220120060789230;cintadreamies;https://twitter.com/cintadreamies/status/1785264707525640590
Tue Apr 30 11:07:28 +0000 2024;1785264702911868967;"@mz_beruang Harley itu cocoknya dipakai di jalanan amerika yg lebar membelah gurun pasir atau padang savana, bukannya masuk dusun melewati persawahan dan rumah2 warga dengan jalan yg dilewati ayam, angsa, atau kucing ya mas. 😆";0;1;0;1;in;1425957609056522241;1785227585720615361;MantraSmara;https://twitter.com/MantraSmara/status/1785264702911868967
Tue Apr 30 11:07:21 +0000 2024;1785264672901627911;"@byutifullaif snack kucing enak";0;1;0;0;in;1278306118347833345;1785263847181516896;sunbaragii;https://twitter.com/sunbaragii/status/1785264672901627911
Tue Apr 30 11:07:06 +0000 2024;1785264608858841381;"@ssefnum Kalau kamu jadi kucing, mau jadi kucing apa?";0;0;0;0;in;4877258771;1785262895661756678;fleouw;https://twitter.com/fleouw/status/1785264608858841381
Tue Apr 30 11:07:01 +0000 2024;1785264590949069263;"@AbyssalDTrench "Miaw"  -kucing kantong";0;0;0;1;in;1063696802107387904;1785261640646365302;November_4_6;https://twitter.com/November_4_6/status/1785264590949069263
Tue Apr 30 11:06:35 +0000 2024;1785264482119487799;"emak gw knp syg bngt sm kucing gw yak, kucing gw gamau makan cat food blio bela belain beliin ikan padahal dah malem 😧😧😧😧😧";0;0;0;0;in;1207251047917314054;1785264482119487799;kopinupi;https://twitter.com/kopinupi/status/1785264482119487799
Tue Apr 30 11:06:33 +0000 2024;1785264472371962271;"kenalin ini kucing orenku ada empat namanya hoho, hehe, hihi dan haha tau kan hoho yg mana  https://t.co/GZztT6wY7c";0;0;0;0;in;893627897881272320;1785264472371962271;sunghonoona;https://twitter.com/sunghonoona/status/1785264472371962271
Tue Apr 30 11:06:25 +0000 2024;1785264438951715085;"Ammar ni lupa ke dia menumpang harta si Farah dengan ayah dia ? Gila betul kucing benak ni!    #wanitasyurga";0;0;0;0;in;1143794514168971264;1785264438951715085;_BrightShine_;https://twitter.com/_BrightShine_/status/1785264438951715085
Tue Apr 30 11:06:15 +0000 2024;1785264395947487583;"@sikoom @medyrenaldy_ Alasan Megatron Konkrit. All clear ya!";0;0;0;0;in;463788635;1785220507123749047;buletbuletkecil;https://twitter.com/buletbuletkecil/status/1785264395947487583
Tue Apr 30 11:06:13 +0000 2024;1785264388657885489;"@erlixxxxxxxxxx Aaaaaaa comelnya misai sejemput 😆  Kucing kita tak boleh bangun. Tercepit 🥺 call bomba plez https://t.co/5HlTyOoIKF";0;1;1;1;in;1750143392686944256;1785260956685398369;smb_arsm;https://twitter.com/smb_arsm/status/1785264388657885489
Tue Apr 30 11:06:12 +0000 2024;1785264385478566324;"@kochengfs 🙋 Bonyok tdnya nentang miara Kucing, Tp ujung2nya nerima n syg Jg ma mreka.. bhkn nyokap skrg "meninabobokan" para anabul. Ini mgkn efek anaknya blm bs ksh cucu 🤣";0;0;0;0;in;374295878;1784917558698889478;Atina_E;https://twitter.com/Atina_E/status/1785264385478566324
Tue Apr 30 11:06:07 +0000 2024;1785264363986911489;"@OwenKarbu @convomfs Iya yang jadi ciri khas isa tuh kan senyumnya matanya mirip kucing, dan mba itu banget wkwk gua sebagai fans sejati aisa setuju kalo mirip";0;0;0;0;in;1099908788;1785161508152041812;hushedevil;https://twitter.com/hushedevil/status/1785264363986911489
Tue Apr 30 11:06:05 +0000 2024;1785264353446625374;"@nazivv Ohhh igt kan tgh on heat sbb tu depress. Kucing aku alhamdulillah, sorang2 dia je, tp okay tak tunjukkan dia down ke apa, cuma sama jugak, aku nak cari sekor lg, kesian dia. Cuma takpe ke dah 2 tahun biasa sorang2 je, tiba2 ada kucing lain, tak gaduh ke?";0;1;0;0;in;154213368;1785211622207975703;ocetgemok;https://twitter.com/ocetgemok/status/1785264353446625374
Tue Apr 30 11:06:01 +0000 2024;1785264338363896164;"YA ALLAH POKLEK HATIKU";0;0;0;0;in;192476695;1785264338363896164;viravirnanda;https://twitter.com/viravirnanda/status/1785264338363896164
Tue Apr 30 11:05:50 +0000 2024;1785264291584897114;"Gelang Kucing on shopee 🐈‍⬛🐈 https://t.co/BQ8pjdCn7J  Jerome Freya UTBK https://t.co/BDZKCZFaFn";0;0;0;0;in;1667037654263939072;1785264291584897114;silverbean___;https://twitter.com/silverbean___/status/1785264291584897114
Tue Apr 30 11:05:47 +0000 2024;1785264280528646417;"@kochengfs Satu satunya kucing yang aku ikutin 😭😭";0;0;0;0;in;1290670231019327488;1785217213810807073;ylltime;https://twitter.com/ylltime/status/1785264280528646417
Tue Apr 30 11:05:40 +0000 2024;1785264251470528844;"@tanyarlfes Jadi inget pepeng kucing yg difilter juga mukanya sama babunya sampe dikira beneran🤣";0;0;0;1;in;532921353;1785258794135765103;amliya_;https://twitter.com/amliya_/status/1785264251470528844
Tue Apr 30 11:05:32 +0000 2024;1785264215043056043;"@ciwaciw21 kucing yg putih : https://t.co/ULhYvRCtXx";0;1;0;0;in;1683314758945214470;1785252616458686533;omitachi;https://twitter.com/omitachi/status/1785264215043056043
Tue Apr 30 11:05:26 +0000 2024;1785264193060606397;"Geram tengok ada budak sergah kucing guna basikal tengah2 jalan 😤";0;0;0;0;in;1316008594723151872;1785264031307382815;127meowing;https://twitter.com/127meowing/status/1785264193060606397
Tue Apr 30 11:05:13 +0000 2024;1785264138681569386;"random, tapi nama kucing kita pun oreo https://t.co/mq4uk7dvBa";0;1;0;2;in;1063285864711675904;1785264138681569386;88TYML;https://twitter.com/88TYML/status/1785264138681569386
